Order ID,Customer ID,Customer Name,Order Date,Order Time,Delivery Date,Delivery Time,Shipping Method,Delivery Status,Delivery Time (days),Product Category,Delivery Region
1186,C030,Sophia Scott,2018-01-08 17:00:00,06:54:12,2018-01-11 17:00:00,17:50:18,Standard,Pending,17:50:18,Home & Kitchen,Asia
1187,C062,Hannah Allen,2018-01-08 18:00:00,20:39:29,2018-01-13 18:00:00,11:23:04,Expedited,Pending,11:23:04,Home & Kitchen,North America
1188,C075,Hannah Allen,2018-01-08 19:00:00,20:48:40,2018-01-10 19:00:00,23:26:47,Standard,Delivered,23:26:47,Groceries,Asia
1189,C092,Jane Smith,2018-01-08 20:00:00,19:12:33,2018-01-12 20:00:00,14:46:58,Expedited,Delivered,14:46:58,Clothing,Asia
1190,C089,Tom Harris,2018-01-08 21:00:00,03:29:24,2018-01-10 21:00:00,05:43:33,Expedited,Pending,05:43:33,Books,Europe
1191,C062,Mike Black,2018-01-08 22:00:00,01:35:17,2018-01-12 22:00:00,19:40:31,Expedited,Delivered,19:40:31,Books,North America
1192,C097,Mike Black,2018-01-08 23:00:00,04:18:41,2018-01-11 23:00:00,03:04:52,Expedited,Pending,03:04:52,Groceries,Europe
1193,C001,Lisa Green,2018-01-09 00:00:00,17:56:31,2018-01-12 00:00:00,07:21:41,Expedited,Pending,07:21:41,Books,Europe
1194,C027,Daniel King,2018-01-09 01:00:00,20:09:36,2018-01-12 01:00:00,06:21:45,Standard,Delivered,06:21:45,Home & Kitchen,Europe
1195,C062,Mark Lee,2018-01-09 02:00:00,16:21:12,2018-01-15 02:00:00,04:15:14,Standard,Pending,04:15:14,Groceries,North America
1196,C077,Hannah Allen,2018-01-09 03:00:00,22:16:08,2018-01-12 03:00:00,04:02:22,Standard,Delivered,04:02:22,Electronics,North America
1197,C003,Lisa Green,2018-01-09 04:00:00,23:43:13,2018-01-10 04:00:00,09:04:22,Expedited,Delivered,09:04:22,Clothing,Europe
1198,C070,Sophia Scott,2018-01-09 05:00:00,13:07:54,2018-01-10 05:00:00,14:17:24,Expedited,Delivered,14:17:24,Clothing,North America
1199,C072,Daniel King,2018-01-09 06:00:00,04:18:27,2018-01-15 06:00:00,07:30:20,Expedited,Pending,07:30:20,Clothing,Europe
1200,C027,Andrew Moore,2018-01-09 07:00:00,13:40:29,2018-01-14 07:00:00,01:21:07,Expedited,Delivered,01:21:07,Home & Kitchen,North America
1201,C009,Hannah Allen,2018-01-09 08:00:00,06:58:57,2018-01-11 08:00:00,22:31:07,Standard,Delivered,22:31:07,Electronics,North America
1202,C062,Emma Davis,2018-01-09 09:00:00,07:45:53,2018-01-13 09:00:00,03:29:18,Standard,Pending,03:29:18,Groceries,Asia
1203,C037,Tom Harris,2018-01-09 10:00:00,13:10:13,2018-01-13 10:00:00,22:17:52,Expedited,Pending,22:17:52,Groceries,Europe
1204,C097,Mark Lee,2018-01-09 11:00:00,20:07:02,2018-01-15 11:00:00,22:32:51,Expedited,Pending,22:32:51,Clothing,Asia
1205,C051,Sarah White,2018-01-09 12:00:00,22:17:34,2018-01-10 12:00:00,14:17:53,Standard,Pending,14:17:53,Electronics,Asia
1206,C044,Jane Smith,2018-01-09 13:00:00,12:11:46,2018-01-13 13:00:00,11:32:06,Expedited,Delivered,11:32:06,Electronics,Europe
1207,C024,Tom Harris,2018-01-09 14:00:00,17:04:38,2018-01-10 14:00:00,18:27:00,Expedited,Delivered,18:27:00,Electronics,Europe
1208,C079,Lisa Green,2018-01-09 15:00:00,10:57:58,2018-01-14 15:00:00,23:38:33,Expedited,Delivered,23:38:33,Books,North America
1209,C059,John Doe,2018-01-09 16:00:00,10:58:46,2018-01-11 16:00:00,06:18:30,Standard,Pending,06:18:30,Books,Europe
1210,C032,James Taylor,2018-01-09 17:00:00,09:46:30,2018-01-14 17:00:00,12:56:23,Standard,Pending,12:56:23,Clothing,Asia
1211,C096,Mark Lee,2018-01-09 18:00:00,12:13:48,2018-01-15 18:00:00,04:22:18,Expedited,Delivered,04:22:18,Electronics,Asia
1212,C088,Mark Lee,2018-01-09 19:00:00,12:41:24,2018-01-12 19:00:00,00:32:58,Standard,Pending,00:32:58,Electronics,Europe
1213,C052,Sophia Scott,2018-01-09 20:00:00,00:32:14,2018-01-12 20:00:00,17:55:32,Expedited,Pending,17:55:32,Groceries,Asia
1214,C062,Jane Smith,2018-01-09 21:00:00,15:43:57,2018-01-12 21:00:00,04:40:11,Expedited,Delivered,04:40:11,Groceries,North America
1215,C058,Sam Brown,2018-01-09 22:00:00,23:37:05,2018-01-14 22:00:00,08:49:54,Standard,Delivered,08:49:54,Clothing,Asia
1216,C052,Mike Black,2018-01-09 23:00:00,11:24:14,2018-01-13 23:00:00,10:32:18,Expedited,Pending,10:32:18,Electronics,North America
1217,C012,Mike Black,2018-01-10 00:00:00,03:55:03,2018-01-12 00:00:00,21:56:41,Expedited,Pending,21:56:41,Clothing,Asia
1218,C039,Andrew Moore,2018-01-10 01:00:00,01:26:30,2018-01-13 01:00:00,01:06:30,Standard,Pending,01:06:30,Groceries,North America
1219,C002,John Doe,2018-01-10 02:00:00,23:31:43,2018-01-16 02:00:00,19:01:18,Expedited,Delivered,19:01:18,Groceries,North America
1220,C003,Emma Davis,2018-01-10 03:00:00,06:51:08,2018-01-16 03:00:00,05:31:09,Expedited,Delivered,05:31:09,Books,Europe
1221,C056,Sophia Scott,2018-01-10 04:00:00,08:07:13,2018-01-13 04:00:00,08:07:25,Expedited,Delivered,08:07:25,Clothing,North America
1222,C081,Emma Davis,2018-01-10 05:00:00,00:22:20,2018-01-13 05:00:00,10:40:19,Standard,Delivered,10:40:19,Clothing,Europe
1223,C059,Sarah White,2018-01-10 06:00:00,22:11:56,2018-01-12 06:00:00,19:08:07,Expedited,Delivered,19:08:07,Electronics,Asia
1224,C002,Daniel King,2018-01-10 07:00:00,01:12:58,2018-01-13 07:00:00,14:33:23,Standard,Pending,14:33:23,Electronics,Asia
1225,C002,Tom Harris,2018-01-10 08:00:00,03:19:49,2018-01-12 08:00:00,00:40:40,Expedited,Pending,00:40:40,Books,Asia
1226,C092,Andrew Moore,2018-01-10 09:00:00,18:47:58,2018-01-16 09:00:00,12:39:26,Expedited,Pending,12:39:26,Home & Kitchen,North America
1227,C054,Andrew Moore,2018-01-10 10:00:00,13:29:28,2018-01-13 10:00:00,20:04:34,Expedited,Delivered,20:04:34,Home & Kitchen,Asia
1228,C087,James Taylor,2018-01-10 11:00:00,07:11:40,2018-01-15 11:00:00,20:03:48,Expedited,Delivered,20:03:48,Home & Kitchen,Asia
1229,C096,Olivia White,2018-01-10 12:00:00,05:25:49,2018-01-15 12:00:00,15:15:56,Standard,Delivered,15:15:56,Clothing,Europe
1230,C097,Sam Brown,2018-01-10 13:00:00,01:54:39,2018-01-16 13:00:00,19:34:05,Standard,Pending,19:34:05,Clothing,Europe
1231,C001,Lisa Green,2018-01-10 14:00:00,23:13:05,2018-01-12 14:00:00,00:20:15,Expedited,Delivered,00:20:15,Groceries,Asia
1232,C019,Hannah Allen,2018-01-10 15:00:00,09:39:30,2018-01-15 15:00:00,14:38:33,Expedited,Delivered,14:38:33,Clothing,Asia
1233,C002,Laura Clark,2018-01-10 16:00:00,16:24:31,2018-01-12 16:00:00,09:56:59,Expedited,Pending,09:56:59,Clothing,North America
1234,C053,Olivia White,2018-01-10 17:00:00,11:48:12,2018-01-15 17:00:00,14:05:01,Expedited,Delivered,14:05:01,Clothing,North America
1235,C044,Daniel King,2018-01-10 18:00:00,18:43:47,2018-01-15 18:00:00,23:55:48,Expedited,Pending,23:55:48,Books,Asia
1236,C090,Olivia White,2018-01-10 19:00:00,04:24:15,2018-01-12 19:00:00,00:00:27,Expedited,Delivered,00:00:27,Clothing,Europe
1237,C032,Sophia Scott,2018-01-10 20:00:00,05:42:48,2018-01-14 20:00:00,03:19:47,Expedited,Delivered,03:19:47,Electronics,Asia
1238,C070,Hannah Allen,2018-01-10 21:00:00,22:13:05,2018-01-15 21:00:00,07:00:25,Expedited,Pending,07:00:25,Electronics,North America
1239,C032,Mark Lee,2018-01-10 22:00:00,22:59:42,2018-01-13 22:00:00,18:42:48,Standard,Pending,18:42:48,Groceries,Europe
1240,C068,John Doe,2018-01-10 23:00:00,11:12:35,2018-01-16 23:00:00,09:11:40,Standard,Pending,09:11:40,Books,Europe
1241,C055,Mike Black,2018-01-11 00:00:00,06:33:05,2018-01-15 00:00:00,06:11:46,Standard,Pending,06:11:46,Electronics,North America
1242,C075,Sarah White,2018-01-11 01:00:00,05:49:51,2018-01-13 01:00:00,07:16:04,Expedited,Pending,07:16:04,Books,Asia
1243,C056,Emma Davis,2018-01-11 02:00:00,07:07:07,2018-01-15 02:00:00,13:33:47,Expedited,Pending,13:33:47,Books,Asia
1244,C017,James Taylor,2018-01-11 03:00:00,07:32:33,2018-01-12 03:00:00,16:34:54,Expedited,Delivered,16:34:54,Groceries,Asia
1245,C038,Sophia Scott,2018-01-11 04:00:00,11:14:35,2018-01-12 04:00:00,00:58:49,Standard,Delivered,00:58:49,Books,North America
1246,C024,John Doe,2018-01-11 05:00:00,02:45:21,2018-01-16 05:00:00,17:35:14,Expedited,Pending,17:35:14,Clothing,Europe
1247,C069,Mark Lee,2018-01-11 06:00:00,22:39:44,2018-01-16 06:00:00,18:50:41,Standard,Delivered,18:50:41,Books,North America
1248,C098,Laura Clark,2018-01-11 07:00:00,22:50:21,2018-01-14 07:00:00,04:18:42,Expedited,Pending,04:18:42,Groceries,Asia
1249,C070,Lisa Green,2018-01-11 08:00:00,04:30:12,2018-01-17 08:00:00,06:04:51,Standard,Delivered,06:04:51,Groceries,North America
1250,C086,Sarah White,2018-01-11 09:00:00,19:32:15,2018-01-15 09:00:00,11:18:46,Standard,Pending,11:18:46,Groceries,Europe
1251,C011,Sophia Scott,2018-01-11 10:00:00,22:23:33,2018-01-12 10:00:00,11:35:11,Standard,Delivered,11:35:11,Electronics,North America
1252,C016,Mark Lee,2018-01-11 11:00:00,06:37:36,2018-01-16 11:00:00,17:48:50,Expedited,Delivered,17:48:50,Clothing,Asia
1253,C097,James Taylor,2018-01-11 12:00:00,03:33:41,2018-01-17 12:00:00,15:42:33,Standard,Delivered,15:42:33,Electronics,Europe
1254,C073,Mike Black,2018-01-11 13:00:00,21:04:49,2018-01-15 13:00:00,15:32:48,Expedited,Delivered,15:32:48,Home & Kitchen,North America
1255,C059,Andrew Moore,2018-01-11 14:00:00,09:22:53,2018-01-16 14:00:00,17:56:28,Expedited,Delivered,17:56:28,Clothing,North America
1256,C070,Mike Black,2018-01-11 15:00:00,14:30:58,2018-01-16 15:00:00,12:04:24,Expedited,Pending,12:04:24,Books,Europe
1257,C080,Sophia Scott,2018-01-11 16:00:00,08:42:57,2018-01-12 16:00:00,23:28:58,Expedited,Pending,23:28:58,Groceries,Europe
1258,C093,Mike Black,2018-01-11 17:00:00,20:24:24,2018-01-12 17:00:00,05:32:09,Expedited,Pending,05:32:09,Home & Kitchen,Asia
1259,C003,John Doe,2018-01-11 18:00:00,16:20:08,2018-01-16 18:00:00,04:59:32,Standard,Delivered,04:59:32,Clothing,Europe
1260,C020,John Doe,2018-01-11 19:00:00,22:47:37,2018-01-13 19:00:00,22:57:10,Expedited,Pending,22:57:10,Electronics,Asia
1261,C059,Emma Davis,2018-01-11 20:00:00,21:42:22,2018-01-16 20:00:00,23:23:06,Expedited,Delivered,23:23:06,Groceries,North America
1262,C036,Sophia Scott,2018-01-11 21:00:00,16:03:28,2018-01-17 21:00:00,17:20:19,Expedited,Delivered,17:20:19,Electronics,Asia
1263,C019,Emma Davis,2018-01-11 22:00:00,14:00:53,2018-01-16 22:00:00,20:09:24,Expedited,Delivered,20:09:24,Clothing,North America
1264,C090,Sophia Scott,2018-01-11 23:00:00,19:32:40,2018-01-14 23:00:00,14:35:47,Expedited,Pending,14:35:47,Clothing,Europe
1265,C067,Andrew Moore,2018-01-12 00:00:00,11:35:59,2018-01-15 00:00:00,14:14:43,Standard,Delivered,14:14:43,Home & Kitchen,North America
1266,C019,Andrew Moore,2018-01-12 01:00:00,21:12:06,2018-01-15 01:00:00,07:39:49,Standard,Pending,07:39:49,Books,Europe
1267,C020,Lisa Green,2018-01-12 02:00:00,07:27:44,2018-01-14 02:00:00,05:36:01,Expedited,Pending,05:36:01,Electronics,North America
1268,C096,Sophia Scott,2018-01-12 03:00:00,10:08:24,2018-01-14 03:00:00,11:57:03,Standard,Delivered,11:57:03,Home & Kitchen,North America
1269,C071,James Taylor,2018-01-12 04:00:00,23:15:09,2018-01-17 04:00:00,22:12:16,Standard,Delivered,22:12:16,Groceries,North America
1270,C052,Daniel King,2018-01-12 05:00:00,10:30:11,2018-01-15 05:00:00,15:40:25,Expedited,Pending,15:40:25,Books,North America
1271,C033,Sarah White,2018-01-12 06:00:00,13:50:43,2018-01-14 06:00:00,00:46:11,Standard,Pending,00:46:11,Home & Kitchen,Asia
1272,C040,Jane Smith,2018-01-12 07:00:00,17:52:16,2018-01-13 07:00:00,04:54:55,Expedited,Pending,04:54:55,Electronics,North America
1273,C039,Hannah Allen,2018-01-12 08:00:00,02:00:28,2018-01-17 08:00:00,17:19:01,Standard,Pending,17:19:01,Clothing,Asia
1274,C082,Jane Smith,2018-01-12 09:00:00,18:03:22,2018-01-18 09:00:00,03:14:37,Standard,Pending,03:14:37,Groceries,Europe
1275,C001,Mark Lee,2018-01-12 10:00:00,15:11:52,2018-01-16 10:00:00,21:43:49,Standard,Pending,21:43:49,Electronics,Europe
1276,C011,Andrew Moore,2018-01-12 11:00:00,20:44:16,2018-01-17 11:00:00,19:35:32,Expedited,Delivered,19:35:32,Books,Asia
1277,C092,Mike Black,2018-01-12 12:00:00,07:12:51,2018-01-16 12:00:00,14:49:45,Standard,Pending,14:49:45,Books,Europe
1278,C057,Sarah White,2018-01-12 13:00:00,04:49:14,2018-01-15 13:00:00,02:28:46,Standard,Pending,02:28:46,Clothing,Europe
1279,C089,Olivia White,2018-01-12 14:00:00,11:48:56,2018-01-16 14:00:00,04:58:55,Expedited,Pending,04:58:55,Clothing,North America
1280,C050,Daniel King,2018-01-12 15:00:00,14:33:05,2018-01-15 15:00:00,21:34:53,Expedited,Pending,21:34:53,Groceries,North America
1281,C023,John Doe,2018-01-12 16:00:00,16:47:48,2018-01-13 16:00:00,06:05:25,Standard,Delivered,06:05:25,Groceries,North America
1282,C031,Tom Harris,2018-01-12 17:00:00,19:08:58,2018-01-16 17:00:00,21:00:18,Expedited,Delivered,21:00:18,Clothing,Asia
1283,C094,Sam Brown,2018-01-12 18:00:00,04:22:32,2018-01-17 18:00:00,06:35:11,Standard,Pending,06:35:11,Clothing,Asia
1284,C042,Lisa Green,2018-01-12 19:00:00,05:55:13,2018-01-15 19:00:00,19:22:24,Standard,Pending,19:22:24,Books,Europe
1285,C099,Mike Black,2018-01-12 20:00:00,16:56:18,2018-01-17 20:00:00,17:40:18,Expedited,Pending,17:40:18,Clothing,North America
1286,C007,Mike Black,2018-01-12 21:00:00,00:00:12,2018-01-14 21:00:00,21:03:00,Expedited,Delivered,21:03:00,Home & Kitchen,Asia
1287,C016,James Taylor,2018-01-12 22:00:00,13:26:05,2018-01-15 22:00:00,08:58:14,Expedited,Delivered,08:58:14,Electronics,Asia
1288,C090,Mike Black,2018-01-12 23:00:00,05:32:29,2018-01-16 23:00:00,21:07:14,Standard,Delivered,21:07:14,Clothing,North America
1289,C060,John Doe,2018-01-13 00:00:00,13:34:22,2018-01-16 00:00:00,14:49:38,Expedited,Delivered,14:49:38,Groceries,Asia
1290,C002,John Doe,2018-01-13 01:00:00,09:50:18,2018-01-18 01:00:00,21:17:15,Standard,Delivered,21:17:15,Home & Kitchen,North America
1291,C001,Sam Brown,2018-01-13 02:00:00,18:27:22,2018-01-14 02:00:00,01:35:19,Expedited,Delivered,01:35:19,Groceries,Europe
1292,C048,Hannah Allen,2018-01-13 03:00:00,03:19:18,2018-01-16 03:00:00,15:02:55,Standard,Pending,15:02:55,Home & Kitchen,Europe
1293,C012,Sophia Scott,2018-01-13 04:00:00,09:26:56,2018-01-17 04:00:00,22:01:34,Expedited,Delivered,22:01:34,Clothing,Europe
1294,C069,Olivia White,2018-01-13 05:00:00,01:03:55,2018-01-15 05:00:00,04:01:50,Standard,Delivered,04:01:50,Electronics,North America
1295,C037,Sarah White,2018-01-13 06:00:00,05:06:47,2018-01-19 06:00:00,23:19:33,Expedited,Pending,23:19:33,Groceries,Asia
1296,C032,Mike Black,2018-01-13 07:00:00,06:49:51,2018-01-14 07:00:00,01:53:55,Standard,Delivered,01:53:55,Home & Kitchen,Europe
1297,C009,Jane Smith,2018-01-13 08:00:00,21:18:08,2018-01-15 08:00:00,22:19:49,Expedited,Pending,22:19:49,Books,Europe
1298,C099,Emma Davis,2018-01-13 09:00:00,19:41:44,2018-01-16 09:00:00,19:24:52,Expedited,Delivered,19:24:52,Clothing,Europe
1299,C019,James Taylor,2018-01-13 10:00:00,17:15:53,2018-01-18 10:00:00,13:59:46,Standard,Pending,13:59:46,Electronics,Asia
1300,C048,James Taylor,2018-01-13 11:00:00,16:21:12,2018-01-18 11:00:00,11:42:42,Expedited,Pending,11:42:42,Clothing,Asia
1301,C080,Hannah Allen,2018-01-13 12:00:00,11:09:00,2018-01-17 12:00:00,06:11:47,Standard,Pending,06:11:47,Books,North America
1302,C003,Jane Smith,2018-01-13 13:00:00,07:20:21,2018-01-18 13:00:00,04:01:53,Standard,Pending,04:01:53,Electronics,Europe
1303,C020,Mark Lee,2018-01-13 14:00:00,17:01:47,2018-01-14 14:00:00,15:54:29,Expedited,Pending,15:54:29,Books,Asia
1304,C024,Jane Smith,2018-01-13 15:00:00,11:08:02,2018-01-18 15:00:00,14:42:37,Standard,Delivered,14:42:37,Clothing,North America
1305,C054,Daniel King,2018-01-13 16:00:00,21:25:20,2018-01-17 16:00:00,12:50:41,Expedited,Delivered,12:50:41,Home & Kitchen,Europe
1306,C033,Mark Lee,2018-01-13 17:00:00,03:25:33,2018-01-19 17:00:00,23:50:29,Expedited,Pending,23:50:29,Clothing,Asia
1307,C024,Tom Harris,2018-01-13 18:00:00,07:09:47,2018-01-16 18:00:00,04:56:58,Standard,Pending,04:56:58,Clothing,Asia
1308,C075,Andrew Moore,2018-01-13 19:00:00,22:42:49,2018-01-16 19:00:00,20:38:10,Expedited,Pending,20:38:10,Clothing,North America
1309,C072,Emma Davis,2018-01-13 20:00:00,21:13:39,2018-01-18 20:00:00,13:22:52,Standard,Delivered,13:22:52,Groceries,Europe
1310,C036,Andrew Moore,2018-01-13 21:00:00,22:14:16,2018-01-15 21:00:00,15:49:20,Standard,Pending,15:49:20,Books,Europe
1311,C038,James Taylor,2018-01-13 22:00:00,20:17:31,2018-01-16 22:00:00,22:54:03,Expedited,Pending,22:54:03,Books,Asia
1312,C084,Jane Smith,2018-01-13 23:00:00,05:22:45,2018-01-19 23:00:00,00:53:46,Expedited,Pending,00:53:46,Books,Europe
1313,C099,Tom Harris,2018-01-14 00:00:00,22:34:38,2018-01-19 00:00:00,13:18:58,Standard,Pending,13:18:58,Groceries,North America
1314,C089,Sophia Scott,2018-01-14 01:00:00,14:52:23,2018-01-18 01:00:00,04:35:30,Standard,Delivered,04:35:30,Home & Kitchen,Asia
1315,C099,Lisa Green,2018-01-14 02:00:00,15:15:39,2018-01-20 02:00:00,12:17:43,Expedited,Pending,12:17:43,Clothing,Asia
1316,C025,Sarah White,2018-01-14 03:00:00,06:05:01,2018-01-19 03:00:00,22:29:20,Expedited,Pending,22:29:20,Home & Kitchen,North America
1317,C093,Tom Harris,2018-01-14 04:00:00,21:12:43,2018-01-20 04:00:00,14:29:54,Expedited,Delivered,14:29:54,Groceries,Asia
1318,C018,Laura Clark,2018-01-14 05:00:00,14:58:08,2018-01-17 05:00:00,08:03:04,Expedited,Pending,08:03:04,Books,Europe
1319,C082,Hannah Allen,2018-01-14 06:00:00,01:16:26,2018-01-18 06:00:00,08:44:09,Standard,Pending,08:44:09,Clothing,Europe
1320,C066,Daniel King,2018-01-14 07:00:00,04:42:21,2018-01-19 07:00:00,15:29:12,Expedited,Delivered,15:29:12,Electronics,Asia
1321,C054,Sarah White,2018-01-14 08:00:00,18:23:06,2018-01-15 08:00:00,03:20:44,Standard,Delivered,03:20:44,Electronics,North America
1322,C035,Laura Clark,2018-01-14 09:00:00,01:47:11,2018-01-18 09:00:00,20:39:44,Standard,Delivered,20:39:44,Home & Kitchen,North America
1323,C080,Jane Smith,2018-01-14 10:00:00,22:14:32,2018-01-15 10:00:00,14:19:19,Expedited,Pending,14:19:19,Books,Europe
1324,C061,Olivia White,2018-01-14 11:00:00,12:22:37,2018-01-20 11:00:00,12:54:58,Standard,Pending,12:54:58,Electronics,North America
1325,C041,Sophia Scott,2018-01-14 12:00:00,12:49:34,2018-01-16 12:00:00,04:53:53,Expedited,Delivered,04:53:53,Home & Kitchen,Asia
1326,C100,Tom Harris,2018-01-14 13:00:00,00:46:57,2018-01-18 13:00:00,05:29:25,Standard,Delivered,05:29:25,Groceries,Asia
1327,C033,Emma Davis,2018-01-14 14:00:00,12:04:56,2018-01-20 14:00:00,04:12:28,Expedited,Delivered,04:12:28,Home & Kitchen,Europe
1328,C068,Jane Smith,2018-01-14 15:00:00,12:53:04,2018-01-15 15:00:00,04:24:12,Standard,Pending,04:24:12,Home & Kitchen,Europe
1329,C033,Mike Black,2018-01-14 16:00:00,18:20:23,2018-01-17 16:00:00,23:30:19,Standard,Pending,23:30:19,Home & Kitchen,Europe
1330,C014,John Doe,2018-01-14 17:00:00,17:20:53,2018-01-17 17:00:00,22:07:59,Expedited,Delivered,22:07:59,Clothing,North America
1331,C021,Tom Harris,2018-01-14 18:00:00,09:23:39,2018-01-16 18:00:00,08:20:50,Expedited,Pending,08:20:50,Home & Kitchen,Asia
1332,C048,Emma Davis,2018-01-14 19:00:00,14:20:24,2018-01-18 19:00:00,19:14:25,Standard,Delivered,19:14:25,Home & Kitchen,Asia
1333,C020,Daniel King,2018-01-14 20:00:00,19:59:56,2018-01-18 20:00:00,21:41:10,Standard,Pending,21:41:10,Clothing,Asia
1334,C008,Laura Clark,2018-01-14 21:00:00,22:21:03,2018-01-18 21:00:00,04:40:10,Expedited,Pending,04:40:10,Clothing,Europe
1335,C007,Lisa Green,2018-01-14 22:00:00,01:55:05,2018-01-20 22:00:00,18:33:37,Standard,Pending,18:33:37,Groceries,Asia
1336,C067,Mike Black,2018-01-14 23:00:00,02:38:41,2018-01-16 23:00:00,22:52:00,Expedited,Pending,22:52:00,Books,North America
1337,C017,Andrew Moore,2018-01-15 00:00:00,22:05:15,2018-01-19 00:00:00,02:02:27,Standard,Delivered,02:02:27,Electronics,North America
1338,C033,Lisa Green,2018-01-15 01:00:00,01:23:16,2018-01-21 01:00:00,13:51:29,Expedited,Pending,13:51:29,Electronics,Asia
1339,C048,Andrew Moore,2018-01-15 02:00:00,12:00:05,2018-01-18 02:00:00,21:04:48,Standard,Pending,21:04:48,Home & Kitchen,Europe
1340,C076,Jane Smith,2018-01-15 03:00:00,04:56:44,2018-01-16 03:00:00,14:37:13,Expedited,Delivered,14:37:13,Groceries,Asia
1341,C059,John Doe,2018-01-15 04:00:00,22:49:28,2018-01-21 04:00:00,13:56:58,Expedited,Pending,13:56:58,Home & Kitchen,North America
1342,C086,Tom Harris,2018-01-15 05:00:00,11:38:46,2018-01-18 05:00:00,16:07:07,Standard,Delivered,16:07:07,Electronics,North America
1343,C022,Tom Harris,2018-01-15 06:00:00,02:47:00,2018-01-18 06:00:00,18:31:30,Expedited,Delivered,18:31:30,Clothing,North America
1344,C030,Olivia White,2018-01-15 07:00:00,15:23:43,2018-01-16 07:00:00,08:10:44,Standard,Pending,08:10:44,Books,Asia
1345,C038,James Taylor,2018-01-15 08:00:00,18:58:07,2018-01-18 08:00:00,12:26:55,Expedited,Pending,12:26:55,Groceries,North America
1346,C051,Olivia White,2018-01-15 09:00:00,22:43:46,2018-01-17 09:00:00,18:25:52,Expedited,Delivered,18:25:52,Clothing,Europe
1347,C054,Hannah Allen,2018-01-15 10:00:00,01:29:29,2018-01-16 10:00:00,18:36:47,Expedited,Delivered,18:36:47,Books,Asia
1348,C008,Jane Smith,2018-01-15 11:00:00,16:38:44,2018-01-18 11:00:00,08:27:31,Standard,Delivered,08:27:31,Groceries,Asia
1349,C027,Jane Smith,2018-01-15 12:00:00,00:37:12,2018-01-20 12:00:00,19:53:02,Expedited,Pending,19:53:02,Groceries,North America
1350,C027,John Doe,2018-01-15 13:00:00,10:09:47,2018-01-21 13:00:00,18:31:04,Standard,Delivered,18:31:04,Electronics,North America
1351,C098,Olivia White,2018-01-15 14:00:00,23:54:19,2018-01-18 14:00:00,07:13:55,Expedited,Delivered,07:13:55,Clothing,Europe
1352,C021,Emma Davis,2018-01-15 15:00:00,16:16:03,2018-01-17 15:00:00,02:23:12,Standard,Delivered,02:23:12,Groceries,Asia
1353,C030,Andrew Moore,2018-01-15 16:00:00,04:59:22,2018-01-19 16:00:00,10:28:07,Standard,Pending,10:28:07,Groceries,North America
1354,C097,Emma Davis,2018-01-15 17:00:00,13:51:09,2018-01-18 17:00:00,18:41:30,Standard,Delivered,18:41:30,Books,Europe
1355,C028,John Doe,2018-01-15 18:00:00,13:27:32,2018-01-19 18:00:00,17:57:17,Expedited,Pending,17:57:17,Electronics,North America
1356,C064,Sophia Scott,2018-01-15 19:00:00,10:25:54,2018-01-20 19:00:00,06:47:37,Standard,Pending,06:47:37,Home & Kitchen,Asia
